Names Date,A,AA,AAPL,ABC,ABI,ABT,ACAS,ACE,ACS,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,AKS,ALL,ALTR,AMAT,AMB,AMD,AMGN,AMP,AMT,AMZN,AN,ANF,AOC,APA,APC,APD,APOL,ASH,ATG,ATI,AVB,AVP,AVY,AW,AXP,AYE,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDK,BDX,BEN,BHI,BIG,BIIB,BJS,BK,BLL,BMC,BMS,BMY,BNI,BRCM,BSX,BTU,BXP,C,CA,CAG,CAH,CAM,CAT,CB,CBE,CBG,CBS,CCE,CCL,CEG,CELG,CF,CG,CHK,CHRW,CI,CIEN,CINF,CIT,CL,CLX,CMA,CMCSA,CME,CMI,CMS,CMT,CNP,CNX,COF,COG,COH,COHU,COL,COP,COST,COV,CPB,CPWR,CRM,CSC,CSCO,CSX,CTAS,CTL,CTSH,CTX,CTXS,CVG,CVH,CVS,CVX,CZN,D,DD,DDR,DE,DELL,DF,DFS,DGX,DHI,DHR,DIS,DNB,DOV,DOW,DRI,DTE,DTV,DUK,DVA,DVN,DYN,EBAY,ECL,ED,EFX,EIX,EK,EL,EMC,EMN,EMR,EOG,EP,EQ,EQR,ERTS,ESRX,ESV,ETFC,ETN,ETR,EXC,EXPD,EXPE,F,FAST,FCX,FDO,FDX,FE,FHN,FII,FIS,FISV,FITB,FLR,FLS,FO,FPL,FRX,GAS,GCI,GD,GE,GENZ,GFR,GGP,GILD,GIS,GLW,GM,GME,GNW,GOOG,GPC,GPS,GR,GS,GT,GWW,HAL,HAR,HAS,HBAN,HCBK,HCP,HD,HES,HIG,HNZ,HOG,HON,HOT,HPC,HPQ,HRB,HRS,HSP,HST,HSY,HUM,IBM,ICE,IFF,IGT,INTC,INTU,IP,IPG,IR,IRM,ISRG,ITT,ITW,IVZ,JAVA,JBL,JCI,JCP,JDSU,JEC,JNJ,JNPR,JNS,JNY,JPM,JWN,K,KBH,KEY,KFT,KG,KHD,KIM,KLAC,KMB,KO,KR,KSS,LEG,LEN,LH,LLL,LLTC,LLY,LM,LMT,LNC,LNX,LOW,LSI,LTD,LTR,LUK,LUV,LXK,M,MA,MAR,MAS,MAT,MBI,MCD,MCHP,MCK,MCO,MDP,MDT,MEE,MER,MET,MFE,MHP,MHS,MI,MIL,MKC,MMC,MMM,MNST,MO,MOLX,MON,MOT,MRK,MRO,MS,MSFT,MTB,MTW,MU,MUR,MWV,MXM,MYL,NBL,NBR,NCC,NDAQ,NE,NEM,NI,NKE,NOC,NOV,NOVL,NSC,NSM,NT,NTAP,NTRS,NUE,NVDA,NVLS,NWL,NWS,NX,NYT,NYX,ODP,OMC,ORCL,OXY,PAYX,PBG,PBI,PCAR,PCG,PCL,PCP,PDCO,PEG,PEP,PFE,PFG,PG,PGN,PGR,PH,PHM,PKI,PLD,PLL,PLMD,PNC,PNW,POM,PPG,PPL,PRU,PSA,PTV,PX,PXD,Q,QCOM,QLGC,R,RAI,RDC,RF,RHI,RIG,RL,RLH,ROH,ROK,RRC,RRD,RSH,RTN,RX,S,SBUX,SCHW,SE,SEE,SGP,SHLD,SHW,SIAL,SII,SJM,SLB,SLE,SLM,SNA,SNDK,SNS,SO,SOV,SPG,SPLS,SRE,SSS,STI,STJ,STR,STT,STZ,SUN,SUNW,SVU,SWK,SWN,SWY,SYK,SYMC,SYY,T,TAP,TE,TEG,TEL,TER,TGT,THC,TIE,TIF,TJX,TLAB,TMK,TMO,TROW,TRV,TSN,TSO,TSS,TWX,TXN,TXT,TYC,UIS,UNH,UNM,UNP,UPS,USB,UTX,VAR,VFC,VLO,VMC,VNO,VRSN,VZ,WAG,WAT,WB,WEC,WFC,WFMI,WFR,WFT,WHR,WIN,WLP,WMB,WMI,WMT,WPI,WPO,WU,WY,WYE,WYN,X,XEL,XL,XLNX,XOM,XRX,XTO,YHOO,YUM,ZION,ZMH
2007-06-20,1.381366,0.444444,7,2.062328,1,2.095788,1,1,1,1,1,1,1.144683,1,1,1,1,1,1,2,0.05975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.099594,1,2.001636,1,1,1,1,1,1,1,1,1,1,1,1.810602,1,1,1,1,1,1,3,1,1,1.085115,1,1,4,1,1,1,1,1,1,0.07172,1,0.1,1,1.294752,1.396256,2,1,1,1,1,1,1,1,1,2,5,3,1.061183,1,1,1,1,1,2,1,1,2,5,2,1,1,1,1.215,1,4,1,1,1,1.28986,1,,1,1.037607,4,2.005745,1,3,1,1,4,1,1.257139,1,1,1,1,0.066667,2,1.053752,1,2,1,1.055698,,1,1,2.604478,1,1,1.191214,1,1.124238,1,1,0.333333,2,1,0.2,2.416521,1,1,1,1,1,2,1,2,1,2,1,1,1,1,4,1,0.1,2,1,1,1,0.996056,1,2,2,1,1,1,1.20038,1,1.777061,2,1,2,3,1.27486,1,1,1,1.948084,1,1,1,1,1.280256,4,2,1,1,1,1,1.9969,1,1,1,1,1,1,1,1,1,1,1,1.097801,1,1,1,1,1,1.005656,1.084131,1,2.047722,1,1.053834,1,1,1,1,1,5,1,1,1,1,1.013846,1,1.258819,1,3,2.575,1,1,,1,3,1,1.677885,1,1,1,1,1,1,1,1,1,1,1.540555,1,0.686579,1,1,1.04316,2,2,1,1,1.0184644999999999,1,1.041837,1,1,1,1,1,1,1,1,1,1,1.030166,1,1,1,10,1.074275,1.126209,1,1,1,1,1,1,1,1,1,1,1.115617,1,1,2,1.269506,1,1,1,1,1,3.278378,1,1,0.246956,1,1.640364,1.192766,1,1,2.207921,1,1.156814,0.976767,1,1,2,1,1,1,2.271605,1,2.785756,4,1.110296,2.239251,1,1,1,1,1,1,1,1.5,1,1,1.125765,1,1,1,1,2,1,1.037537,1,1,1,1.5,1,1,1,1,2,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2.034507,1.073662,1,1,1,1,1,1,1,1,1,4,1,1,1,0.942915,1,1,1,1,1,0.604123,1,1,1,1,2,1,1,1,1,1.801841,1,1,1,1,1,0.595999,2.884701,1,1,0.05796,1,1,1.062315,1,1,1,1,1,2.925756,1,1,1.184024,0.25,0.142857,1,2,1.117728,1,1,1,1,2,1,1,,1,1,0.25,1,1,2,1,2.25,1,1,1,1,1,1,0.468922,1,2,1.369584,0.1,1,1,4,1,1,1,1.140422,4,1.090979,1,1.370087,1,1.069983,1,1,1,2,1,2,1,2,1,0.685233,1,1.224957,1,1,1,1.575235,1,1,1,1,1,1,1,1,1,0.349565,1.25,1,2.863075,1,1
2007-06-21,1.381366,0.444444,7,2.062328,1,2.095788,1,1,1,1,1,1,1.144683,1,1,1,1,1,1,2,0.05975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.099594,1,2.001636,1,1,1,1,1,1,1,1,1,1,1,1.810602,1,1,1,1,1,1,3,1,1,1.085115,1,1,4,1,1,1,1,1,1,0.07172,1,0.1,1,1.294752,1.396256,2,1,1,1,1,1,1,1,1,2,5,3,1.061183,1,1,1,1,1,2,1,1,2,5,2,1,1,1,1.215,1,4,1,1,1,1.28986,1,,1,1.037607,4,2.005745,1,3,1,1,4,1,1.257139,1,1,1,1,0.066667,2,1.053752,1,2,1,1.055698,,1,1,2.604478,1,1,1.191214,1,1.124238,1,1,0.333333,2,1,0.2,2.416521,1,1,1,1,1,2,1,2,1,2,1,1,1,1,4,1,0.1,2,1,1,1,0.996056,1,2,2,1,1,1,1.20038,1,1.777061,2,1,2,3,1.27486,1,1,1,1.948084,1,1,1,1,1.280256,4,2,1,1,1,1,1.9969,1,1,1,1,1,1,1,1,1,1,1,1.097801,1,1,1,1,1,1.005656,1.084131,1,2.047722,1,1.053834,1,1,1,1,1,5,1,1,1,1,1.013846,1,1.258819,1,3,2.575,1,1,,1,3,1,1.677885,1,1,1,1,1,1,1,1,1,1,1.540555,1,0.686579,1,1,1.04316,2,2,1,1,1.0184644999999999,1,1.041837,1,1,1,1,1,1,1,1,1,1,1.030166,1,1,1,10,1.074275,1.126209,1,1,1,1,1,1,1,1,1,1,1.115617,1,1,2,1.269506,1,1,1,1,1,3.278378,1,1,0.246956,1,1.640364,1.192766,1,1,2.207921,1,1.156814,0.976767,1,1,2,1,1,1,2.271605,1,2.785756,4,1.110296,2.239251,1,1,1,1,1,1,1,1.5,1,1,1.125765,1,1,1,1,2,1,1.037537,1,1,1,1.5,1,1,1,1,2,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2.034507,1.073662,1,1,1,1,1,1,1,1,1,4,1,1,1,0.942915,1,1,1,1,1,0.604123,1,1,1,1,2,1,1,1,1,1.801841,1,1,1,1,1,0.595999,2.884701,1,1,0.05796,1,1,1.062315,1,1,1,1,1,2.925756,1,1,1.184024,0.25,0.142857,1,2,1.117728,1,1,1,1,2,1,1,,1,1,0.25,1,1,2,1,2.25,1,1,1,1,1,1,0.468922,1,2,1.369584,0.1,1,1,4,1,1,1,1.140422,4,1.090979,1,1.370087,1,1.069983,1,1,1,2,1,2,1,2,1,0.685233,1,1.224957,1,1,1,1.575235,1,1,1,1,1,1,1,1,1,0.349565,1.25,1,2.863075,1,1
2007-06-22,1.381366,0.444444,7,2.062328,1,2.095788,1,1,1,1,1,1,1.144683,1,1,1,1,1,1,2,0.05975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.099594,1,2.001636,1,1,1,1,1,1,1,1,1,1,1,1.810602,1,1,1,1,1,1,3,1,1,1.085115,1,1,4,1,1,1,1,1,1,0.07172,1,0.1,1,1.294752,1.396256,2,1,1,1,1,1,1,1,1,2,5,3,1.061183,1,1,1,1,1,2,1,1,2,5,2,1,1,1,1.215,1,4,1,1,1,1.28986,1,,1,1.037607,4,2.005745,1,3,1,1,4,1,1.257139,1,1,1,1,0.066667,2,1.053752,1,2,1,1.055698,,1,1,2.604478,1,1,1.191214,1,1.124238,1,1,0.333333,2,1,0.2,2.416521,1,1,1,1,1,2,1,2,1,2,1,1,1,1,4,1,0.1,2,1,1,1,0.996056,1,2,2,1,1,1,1.20038,1,1.777061,2,1,2,3,1.27486,1,1,1,1.948084,1,1,1,1,1.280256,4,2,1,1,1,1,1.9969,1,1,1,1,1,1,1,1,1,1,1,1.097801,1,1,1,1,1,1.005656,1.084131,1,2.047722,1,1.053834,1,1,1,1,1,5,1,1,1,1,1.013846,1,1.258819,1,3,2.575,1,1,,1,3,1,1.677885,1,1,1,1,1,1,1,1,1,1,1.540555,1,0.686579,1,1,1.04316,2,2,1,1,1.0184644999999999,1,1.041837,1,1,1,1,1,1,1,1,1,1,1.030166,1,1,1,10,1.074275,1.126209,1,1,1,1,1,1,1,1,1,1,1.115617,1,1,2,1.269506,1,1,1,1,1,3.278378,1,1,0.246956,1,1.640364,1.192766,1,1,2.207921,1,1.156814,0.976767,1,1,2,1,1,1,2.271605,1,2.785756,4,1.110296,2.239251,1,1,1,1,1,1,1,1.5,1,1,1.125765,1,1,1,1,2,1,1.037537,1,1,1,1.5,1,1,1,1,2,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2.034507,1.073662,1,1,1,1,1,1,1,1,1,4,1,1,1,0.942915,1,1,1,1,1,0.604123,1,1,1,1,2,1,1,1,1,1.801841,1,1,1,1,1,0.595999,2.884701,1,1,0.05796,1,1,1.062315,1,1,1,1,1,2.925756,1,1,1.184024,0.25,0.142857,1,2,1.117728,1,1,1,1,2,1,1,,1,1,0.25,1,1,2,1,2.25,1,1,1,1,1,1,0.468922,1,2,1.369584,0.1,1,1,4,1,1,1,1.140422,4,1.090979,1,1.370087,1,1.069983,1,1,1,2,1,2,1,2,1,0.685233,1,1.224957,1,1,1,1.575235,1,1,1,1,1,1,1,1,1,0.349565,1.25,1,2.863075,1,1
2007-06-25,1.381366,0.444444,7,2.062328,1,2.095788,1,1,1,1,1,1,1.144683,1,1,1,1,1,1,1,0.05975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.099594,1,2.001636,1,1,1,1,1,1,1,1,1,1,1,1.810602,1,1,1,1,1,1,3,1,1,1.085115,1,1,4,1,1,1,1,1,1,0.07172,1,0.1,1,1.294752,1.396256,2,1,1,1,1,1,1,1,1,2,5,3,1.061183,1,1,1,1,1,2,1,1,2,5,2,1,1,1,1.215,1,4,1,1,1,1.28986,1,,1,1.037607,4,2.005745,1,3,1,1,4,1,1.257139,1,1,1,1,0.066667,2,1.053752,1,2,1,1.055698,,1,1,2.604478,1,1,1.191214,1,1.124238,1,1,0.333333,2,1,0.2,2.416521,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,0.1,2,1,1,1,0.996056,1,2,2,1,1,1,1.20038,1,1.777061,2,1,2,3,1.27486,1,1,1,1.948084,1,1,1,1,1.280256,2,2,1,1,1,1,1.9969,1,1,1,1,1,1,1,1,1,1,1,1.097801,1,1,1,1,1,1.005656,1.084131,1,2.047722,1,1.053834,1,1,1,1,1,5,1,1,1,1,1.013846,1,1.258819,1,3,2.575,1,1,,1,3,1,1.677885,1,1,1,1,1,1,1,1,1,1,1.540555,1,0.686579,1,1,1.04316,2,2,1,1,1.0184644999999999,1,1.041837,1,1,1,1,1,1,1,1,1,1,1.030166,1,1,1,10,1.074275,1.126209,1,1,1,1,1,1,1,1,1,1,1.115617,1,1,2,1.269506,1,1,1,1,1,3.278378,1,1,0.246956,1,1.640364,1.192766,1,1,2.207921,1,1.156814,0.976767,1,1,2,1,1,1,2.271605,1,2.785756,4,1.110296,2.239251,1,1,1,1,1,1,1,1.5,1,1,1.125765,1,1,1,1,2,1,1.037537,1,1,1,1.5,1,1,1,1,2,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2.034507,1.073662,1,1,1,1,1,1,1,1,1,4,1,1,1,0.942915,1,1,1,1,1,0.604123,1,1,1,1,2,1,1,1,1,1.801841,1,1,1,1,1,0.595999,2.884701,1,1,0.05796,1,1,1.062315,1,1,1,1,1,2.925756,1,1,1.184024,0.25,0.142857,1,2,1.117728,1,1,1,1,2,1,1,,1,1,0.25,1,1,2,1,2.25,1,1,1,1,1,1,0.468922,1,2,1.369584,0.1,1,1,4,1,1,1,1.140422,4,1.090979,1,1.370087,1,1.069983,1,1,1,2,1,2,1,2,1,0.685233,1,1.224957,1,1,1,1.575235,1,1,1,1,1,1,1,1,1,0.349565,1.25,1,2.863075,1,1
2007-06-26,1.381366,0.444444,7,2.062328,1,2.095788,1,1,1,1,1,1,1.144683,1,1,1,1,1,1,1,0.05975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.099594,1,2.001636,1,1,1,1,1,1,1,1,1,1,1,1.810602,1,1,1,1,1,1,3,1,1,1.085115,1,1,4,1,1,1,1,1,1,0.07172,1,0.1,1,1.294752,1.396256,2,1,1,1,1,1,1,1,1,2,5,3,1.061183,1,1,1,1,1,2,1,1,2,5,2,1,1,1,1.215,1,4,1,1,1,1.28986,1,,1,1.037607,4,2.005745,1,3,1,1,4,1,1.257139,1,1,1,1,0.066667,2,1.053752,1,2,1,1.055698,,1,1,2.604478,1,1,1.191214,1,1.124238,1,1,0.333333,2,1,0.2,2.416521,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,0.1,2,1,1,1,0.996056,1,2,2,1,1,1,1.20038,1,1.777061,2,1,2,3,1.27486,1,1,1,1.948084,1,1,1,1,1.280256,2,2,1,1,1,1,1.9969,1,1,1,1,1,1,1,1,1,1,1,1.097801,1,1,1,1,1,1.005656,1.084131,1,2.047722,1,1.053834,1,1,1,1,1,5,1,1,1,1,1.013846,1,1.258819,1,3,2.575,1,1,,1,3,1,1.677885,1,1,1,1,1,1,1,1,1,1,1.540555,1,0.686579,1,1,1.04316,2,2,1,1,1.0184644999999999,1,1.041837,1,1,1,1,1,1,1,1,1,1,1.030166,1,1,1,10,1.074275,1.126209,1,1,1,1,1,1,1,1,1,1,1.115617,1,1,2,1.269506,1,1,1,1,1,3.278378,1,1,0.246956,1,1.640364,1.192766,1,1,2.207921,1,1.156814,0.976767,1,1,2,1,1,1,2.271605,1,2.785756,4,1.110296,2.239251,1,1,1,1,1,1,1,1.5,1,1,1.125765,1,1,1,1,1,1,1.037537,1,1,1,1.5,1,1,1,1,2,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2.034507,1.073662,1,1,1,1,1,1,1,1,1,4,1,1,1,0.942915,1,1,1,1,1,0.604123,1,1,1,1,2,1,1,1,1,1.801841,1,1,1,1,1,0.595999,2.884701,1,1,0.05796,1,1,1.062315,1,1,1,1,1,2.925756,1,1,1.184024,0.25,0.142857,1,2,1.117728,1,1,1,1,2,1,1,,1,1,0.25,1,1,2,1,2.25,1,1,1,1,1,1,0.468922,1,2,1.369584,0.1,1,1,4,1,1,1,1.140422,4,1.090979,1,1.370087,1,1.069983,1,1,1,2,1,2,1,2,1,0.685233,1,1.224957,1,1,1,1.575235,1,1,1,1,1,1,1,1,1,0.349565,1.25,1,2.863075,1,1
2007-06-27,1.381366,0.444444,7,2.062328,1,2.095788,1,1,1,1,1,1,1.144683,1,1,1,1,1,1,1,0.05975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.099594,1,2.001636,1,1,1,1,1,1,1,1,1,1,1,1.810602,1,1,1,1,1,1,3,1,1,1.085115,1,1,4,1,1,1,1,1,1,0.07172,1,0.1,1,1.294752,1.396256,2,1,1,1,1,1,1,1,1,2,5,3,1.061183,1,1,1,1,1,2,1,1,2,5,2,1,1,1,1.215,1,4,1,1,1,1.28986,1,,1,1.037607,4,2.005745,1,3,1,1,4,1,1.257139,1,1,1,1,0.066667,2,1.053752,1,2,1,1.055698,,1,1,2.604478,1,1,1.191214,1,1.124238,1,1,0.333333,2,1,0.2,2.416521,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,0.1,2,1,1,1,0.996056,1,2,2,1,1,1,1.20038,1,1.777061,2,1,2,3,1.27486,1,1,1,1.948084,1,1,1,1,1.280256,2,2,1,1,1,1,1.9969,1,1,1,1,1,1,1,1,1,1,1,1.097801,1,1,1,1,1,1.005656,1.084131,1,2.047722,1,1.053834,1,1,1,1,1,5,1,1,1,1,1.013846,1,1.258819,1,3,2.575,1,1,,1,3,1,1.677885,1,1,1,1,1,1,1,1,1,1,1.540555,1,0.686579,1,1,1.04316,2,2,1,1,1.0184644999999999,1,1.041837,1,1,1,1,1,1,1,1,1,1,1.030166,1,1,1,10,1.074275,1.126209,1,1,1,1,1,1,1,1,1,1,1.115617,1,1,2,1.269506,1,1,1,1,1,3.278378,1,1,0.246956,1,1.640364,1.192766,1,1,2.207921,1,1.156814,0.976767,1,1,2,1,1,1,2.271605,1,2.785756,4,1.110296,2.239251,1,1,1,1,1,1,1,1.5,1,1,1.125765,1,1,1,1,1,1,1.037537,1,1,1,1.5,1,1,1,1,2,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2.034507,1.073662,1,1,1,1,1,1,1,1,1,4,1,1,1,0.942915,1,1,1,1,1,0.604123,1,1,1,1,2,1,1,1,1,1.801841,1,1,1,1,1,0.595999,2.884701,1,1,0.05796,1,1,1.062315,1,1,1,1,1,2.925756,1,1,1.184024,0.25,0.142857,1,2,1.117728,1,1,1,1,2,1,1,,1,1,0.25,1,1,2,1,2.25,1,1,1,1,1,1,0.468922,1,2,1.369584,0.1,1,1,4,1,1,1,1.140422,4,1.090979,1,1.370087,1,1.069983,1,1,1,2,1,2,1,2,1,0.685233,1,1.224957,1,1,1,1.575235,1,1,1,1,1,1,1,1,1,0.349565,1.25,1,1.431537,1,1
2007-06-28,1.381366,0.444444,7,2.062328,1,2.095788,1,1,1,1,1,1,1.144683,1,1,1,1,1,1,1,0.05975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.099594,1,2.001636,1,1,1,1,1,1,1,1,1,1,1,1.810602,1,1,1,1,1,1,3,1,1,1.085115,1,1,4,1,1,1,1,1,1,0.07172,1,0.1,1,1.294752,1.396256,2,1,1,1,1,1,1,1,1,2,5,3,1.061183,1,1,1,1,1,2,1,1,2,5,2,1,1,1,1.215,1,4,1,1,1,1.28986,1,,1,1.037607,4,2.005745,1,3,1,1,4,1,1.257139,1,1,1,1,0.066667,2,1.053752,1,2,1,1.055698,,1,1,2.604478,1,1,1.191214,1,1.124238,1,1,0.333333,2,1,0.2,2.416521,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,0.1,2,1,1,1,0.996056,1,2,2,1,1,1,1.20038,1,1.777061,2,1,2,3,1.27486,1,1,1,1.948084,1,1,1,1,1.280256,2,2,1,1,1,1,1.9969,1,1,1,1,1,1,1,1,1,1,1,1.097801,1,1,1,1,1,1.005656,1.084131,1,2.047722,1,1.053834,1,1,1,1,1,5,1,1,1,1,1.013846,1,1.258819,1,3,2.575,1,1,,1,3,1,1.677885,1,1,1,1,1,1,1,1,1,1,1.540555,1,0.686579,1,1,1.04316,2,2,1,1,1.0184644999999999,1,1.041837,1,1,1,1,1,1,1,1,1,1,1.030166,1,1,1,10,1.074275,1.126209,1,1,1,1,1,1,1,1,1,1,1.115617,1,1,2,1.269506,1,1,1,1,1,3.278378,1,1,0.246956,1,1.640364,1.192766,1,1,2.207921,1,1.156814,0.976767,1,1,2,1,1,1,2.271605,1,2.785756,4,1.110296,2.239251,1,1,1,1,1,1,1,1.5,1,1,1.125765,1,1,1,1,1,1,1.037537,1,1,1,1.5,1,1,1,1,2,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2.034507,1.073662,1,1,1,1,1,1,1,1,1,4,1,1,1,0.942915,1,1,1,1,1,0.604123,1,1,1,1,2,1,1,1,1,1.801841,1,1,1,1,1,0.595999,2.884701,1,1,0.05796,1,1,1.062315,1,1,1,1,1,2.925756,1,1,1.184024,0.25,0.142857,1,2,1.117728,1,1,1,1,2,1,1,,1,1,0.25,1,1,2,1,2.25,1,1,1,1,1,1,0.468922,1,2,1.369584,0.1,1,1,4,1,1,1,1.140422,4,1.090979,1,1.370087,1,1.069983,1,1,1,2,1,2,1,2,1,0.685233,1,1.224957,1,1,1,1.575235,1,1,1,1,1,1,1,1,1,0.349565,1.25,1,1.431537,1,1
2007-06-29,1.381366,0.444444,7,2.062328,1,2.095788,1,1,1,1,1,1,1.144683,1,1,1,1,1,1,1,0.05975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.099594,1,2.001636,1,1,1,1,1,1,1,1,1,1,1,1.810602,1,1,1,1,1,1,3,1,1,1.085115,1,1,4,1,1,1,1,1,1,0.07172,1,0.1,1,1.294752,1.396256,2,1,1,1,1,1,1,1,1,2,5,3,1.061183,1,1,1,1,1,2,1,1,2,5,2,1,1,1,1.215,1,4,1,1,1,1.28986,1,,1,1.037607,4,2.005745,1,3,1,1,4,1,1.257139,1,1,1,1,0.066667,2,1.053752,1,2,1,1.055698,,1,1,2.604478,1,1,1.191214,1,1.124238,1,1,0.333333,2,1,0.2,2.416521,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,0.1,2,1,1,1,0.996056,1,2,2,1,1,1,1.20038,1,1.777061,2,1,2,3,1.27486,1,1,1,1.948084,1,1,1,1,1.280256,2,2,1,1,1,1,1.9969,1,1,1,1,1,1,1,1,1,1,1,1.097801,1,1,1,1,1,1.005656,1.084131,1,2.047722,1,1.053834,1,1,1,1,1,5,1,1,1,1,1.013846,1,1.258819,1,3,2.575,1,1,,1,3,1,1.677885,1,1,1,1,1,1,1,1,1,1,1.540555,1,0.686579,1,1,1.04316,2,2,1,1,1.0184644999999999,1,1.041837,1,1,1,1,1,1,1,1,1,1,1.030166,1,1,1,10,1.074275,1.126209,1,1,1,1,1,1,1,1,1,1,1.115617,1,1,2,1.269506,1,1,1,1,1,3.278378,1,1,0.246956,1,1.640364,1.192766,1,1,2.207921,1,1.156814,0.976767,1,1,2,1,1,1,2.271605,1,2.785756,4,1.110296,2.239251,1,1,1,1,1,1,1,1.5,1,1,1.125765,1,1,1,1,1,1,1.037537,1,1,1,1.5,1,1,1,1,2,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2.034507,1.073662,1,1,1,1,1,1,1,1,1,4,1,1,1,0.942915,1,1,1,1,1,0.604123,1,1,1,1,2,1,1,1,1,1.801841,1,1,1,1,1,0.595999,2.884701,1,1,0.05796,1,1,1.062315,1,1,1,1,1,2.925756,1,1,1.184024,0.25,0.142857,1,2,1.117728,1,1,1,1,2,1,1,,1,1,0.25,1,1,2,1,2.25,1,1,1,1,1,1,0.468922,1,2,1.369584,0.1,1,1,4,1,1,1,1.140422,4,1.090979,1,1.370087,1,1.069983,1,1,1,2,1,2,1,2,1,0.685233,1,1.224957,1,1,1,1.575235,1,1,1,1,1,1,1,1,1,0.349565,1.25,1,1.431537,1,1
2007-07-02,1.381366,0.444444,7,2.062328,1,2.095788,1,1,1,1,1,1,1.144683,1,1,1,1,1,1,1,0.05975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.099594,1,2.001636,1,1,1,1,1,1,1,1,1,1,1,1.810602,1,1,1,1,1,1,3,1,1,1.085115,1,1,4,1,1,1,1,1,1,0.07172,1,0.1,1,1.294752,1.396256,2,1,1,1,1,1,1,1,1,2,5,3,1.061183,1,1,1,1,1,2,1,1,2,5,2,1,1,1,1.215,1,4,1,1,1,1.28986,1,1.095802,1,1.037607,4,2.005745,1,3,1,1,4,1,1.257139,1,1,1,1,0.066667,2,1.053752,1,2,1,1.055698,1.0,1,1,2.604478,1,1,1.191214,1,1.124238,1,1,0.333333,2,1,0.2,2.416521,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,0.1,2,1,1,1,0.996056,1,2,2,1,1,1,1.20038,1,1.777061,2,1,2,3,1.27486,1,1,1,1.948084,1,1,1,1,1.280256,2,2,1,1,1,1,1.9969,1,1,1,1,1,1,1,1,1,1,1,1.097801,1,1,1,1,1,1.005656,1.084131,1,2.047722,1,1.053834,1,1,1,1,1,5,1,1,1,1,1.013846,1,1.258819,1,3,2.575,1,1,,1,3,1,1.677885,1,1,1,1,1,1,1,1,1,1,1.540555,1,0.686579,1,1,1.04316,2,2,1,1,1.0184644999999999,1,1.041837,1,1,1,1,1,1,1,1,1,1,1.030166,1,1,1,10,1.074275,1.126209,1,1,1,1,1,1,1,1,1,1,1.115617,1,1,2,1.269506,1,1,1,1,1,3.278378,1,1,0.246956,1,1.640364,1.0,1,1,2.207921,1,1.156814,0.976767,1,1,2,1,1,1,2.271605,1,2.785756,4,1.110296,2.239251,1,1,1,1,1,1,1,1.5,1,1,1.125765,1,1,1,1,1,1,1.037537,1,1,1,1.5,1,1,1,1,2,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2.034507,1.073662,1,1,1,1,1,1,1,1,1,4,1,1,1,0.942915,1,1,1,1,1,0.604123,1,1,1,1,2,1,1,1,1,1.801841,1,1,1,1,1,0.595999,2.884701,1,1,0.05796,1,1,1.062315,1,1,1,1,1,2.925756,1,1,1.184024,0.25,0.142857,1,2,1.117728,1,1,1,1,2,1,1,1.0,1,1,0.25,1,1,2,1,2.25,1,1,1,1,1,1,0.468922,1,2,2.137809,0.1,1,1,4,1,1,1,1.140422,4,1.090979,1,1.370087,1,1.069983,1,1,1,2,1,2,1,2,1,0.685233,1,1.224957,1,1,1,1.575235,1,1,1,1,1,1,1,1,1,0.349565,1.25,1,1.431537,1,1
